date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:02:09	44872/44872	---M--	200	added ('OK')	text/html	date:Tue,%2018%20Jan%202022%2017:00:16%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/index.html	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/index.html	(from )
10:02:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:32:10%20GMT	https://demos.codexcoder.com/robots.txt		(from )
10:02:10	1425/1425	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jan%202022%2000:15:38%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/assets/images/favicon.png	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/assets/images/favicon.png	(from https://demos.codexcoder.com/themeforest/html/casina/casina/index.html)
10:02:11	154875/154875	---M--	200	added ('OK')	text/css	date:Tue,%2023%20Mar%202021%2023:20:04%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/assets/css/bootstrap.min.css	(from https://demos.codexcoder.com/themeforest/html/casina/casina/index.html)
10:02:12	60283/60283	---M--	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2009:41:04%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/assets/css/animate.css	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/assets/css/animate.css	(from https://demos.codexcoder.com/themeforest/html/casina/casina/index.html)
10:02:12	92208/92208	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Aug%202018%2011:59:00%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/assets/css/icofont.min.css	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/assets/css/icofont.min.css	(from https://demos.codexcoder.com/themeforest/html/casina/casina/index.html)
10:02:12	19778/19778	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jan%202020%2004:35:26%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/assets/css/swiper.min.css	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/assets/css/swiper.min.css	(from https://demos.codexcoder.com/themeforest/html/casina/casina/index.html)
10:02:12	17010/17010	---M--	200	added ('OK')	text/css	date:Thu,%2010%20Dec%202020%2006:51:10%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/assets/css/lightcase.css	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/assets/css/lightcase.css	(from https://demos.codexcoder.com/themeforest/html/casina/casina/index.html)
10:02:12	3636/3636	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Jan%202022%2021:04:44%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/assets/css/odometer.css	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/assets/css/odometer.css	(from https://demos.codexcoder.com/themeforest/html/casina/casina/index.html)
10:02:13	135999/135999	---M--	200	added ('OK')	text/css	date:Wed,%2019%20Jan%202022%2000:34:18%20GMT	https://demos.codexcoder.com/themeforest/html/casina/casina/assets/css/style.min.css	C:/My%20Web%20Sites/Royal-Casino/demos.codexcoder.com/themeforest/html/casina/casina/assets/css/style.min.css	(from https://demos.codexcoder.com/themeforest/html/casina/casina/index.html)
